text,label,language,length
@user FRIDAY OCT 19th!!!! THE ALUMNI will be rocking Philly!!!!! FREE SHOW  @ the Liacouras Center 7pm CLASSIC HIP HOP! ,0,en,20
I've a bad feeling Simpson's plot in the 2nd half of the season is #JessicaJones equivalent of 'Thor's vision quest' in Age of Ultron ,2,en,24
Then he texted that their first conference game was Ohio State nov 28...uh Ohio State isnt in the ACC buddy ,1,en,20
@user Tell you at our Friday lunch<3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D ,0,en,23
"""The Borno state police commissioner, Aderemi Opadokun, on Monday confirmed fresh attacks by the Boko Haram sect... ",2,en,17
when I go to the Foo Fighters concert in October in Atlanta I'm gonna be so sad if don't get to meet Dave Grohl somehow ,1,en,25
@user I droped my Nokia 5800 from the 5th floor &amp; it didnt even hav a scratch (not exageratin). I wish new phones had that kinda durability ,0,en,27
@user like how are ppl supposed to pay rent? Should i ask the pope on the 26th when he comes? ,2,en,20
Lazy Sunday Ray Allen Is Lamar Odom really going to the D League ?http://t.co/w6juHFgR ,1,en,14
I may never tweet about anything other than Kanye West ever again ,0,en,12
@user Are you off somewhere nice? I'm bored today. Got a list of 395 applications I need to get ready for Windows 7. Tedious ,2,en,24
 Boris Johnson Times. Ed moans abt George going 1st class but David Miliband travelled by Royal Jet. #boris johnson ,1,en,19
"""Bubble Tea Yogurmet, you'll love it, come to Miramar and starting next Saturday we will be open at Doral.10712 NW 74th St"" ",0,en,22
"1,500 people go to Pride Parade on Sat. and it's on the cover of the PD. 35k folks go to @user and PD fails to mention it. #JustSaying ",2,en,28
@user then when they get to it Curtis and Tommy wanna come play !! bruh lmao... I havent seen Jamall yet tomorrow gonna be a show ,1,en,26
A historic milestone... Women in Saudi Arabia vote for the first time in municipal election! #DLC_Law30 ,0,en,16
"""#YakubVerdict: my 11yr old exclaimed, tomorrow will be the worst birthday for Yakub but his 1st bday was worst for the country! Makes sense"" ",2,en,24
@user Enter our competition to win a London Children\u2019s Map Puzzle just follow and RT.Closes Friday 8th@4pm . ,1,en,18
"""\""""@101greatgoals: 3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets v Melbourne Victory ha ha ha !!!"" ",0,en,20
I think my yoga teacher hates me cuz on the 1st day I refused to take off my socks and then today he made me do this: ,2,en,27
"Based on these Arkham games, Batman may not kill, but he's definitely put a few people in comas. ",1,en,18
"""I'm happy to see them both take a stand. Sometimes the """"Oh C'mon!"""" cry from other Christians is what's needed to... ",0,en,21
"@user Look at SPX daily in early June 2012. It bottomed the day after SPX 200d SMA was sliced. This time, 200d was sliced yesterday."" ",2,en,25
Jeremy Corbyn questions David Cameron on the refugee crisis back in February: ,1,en,12
I got really excited for the cosplay cover of Thor tomorrow and then I remembered that Kevin is on issue 2 :/ ,0,en,22
@user Was having trouble yesterday downloading Septembers edition using Google? Loads the 1st page then crashes? ,2,en,16
Leaving Bangkok tomorrow morning. Next stop the middle of the Empty Quarter desert near Saudi Arabia. ,1,en,16
"""Tomorrow's Charlie Hebdo:  """"They have weapons. Screw them, we have champagne!""""  The spirit of the French is strong. ",0,en,18
A Thursday night with no Waterloo road on! #boring ,2,en,9
"@user I liked the 4th sentence about the ""LA Galaxy where David Beckham was put out to grass..."" ",1,en,18
The Giants will fly out to Kansas City to face the Royals in the World Series starting on Tues. Both teams are white hot at the moment. ,0,en,27
@user Hope you are wrong Sir. And welcome back to Jacksonville tomorrow for your last show here. Sorry I can\u2019t make it. ,2,en,22
"""Harper spoke Tuesday on how the Cons will balance their security concerns with more refugees into Canada"". Instigating hate #cdnpoli ",1,en,20
@user @user @user Quote of the night- If I were Amarosa I would go to Brooklyn bridge and be drowning myself #funny ,0,en,22
"""There's a lot of stupid $h!t out there, but polling Trump v Kanye West may take the cake. All I can think to say is: #$%#$%$#%#$%#$%#$#$#$%"" ",2,en,26
George Harrison | Shop the George Harrison Official Store / Black Friday sale ends tonight!  ,1,en,15
The Apple Watch may just change the way we travel. How do you think smart watches will aid our trips? ,0,en,20
"Amazon Prime fucks me off so much, like you get really into something and then after like the 3rd season you have to pay. FUCK OFF. ",2,en,26
"""Cubs Video: Kris Bryant 4-for-4 with 17th HR, Kyle Schwarber also goes deep in 15-8 loss vs. Tigers; Jon Lester 7... ",1,en,21
"@user Yep, it should be pretty good. Did you see our interview with Morgen about Crossfire Hurricane? ",0,en,17
West Indies to pull off from the India tour after the 4th ODI in Dharamsala owing to pay dispute with their Board. ,2,en,22
Mehgan James from Bad Girls Club will be in the building Friday @user  To get an express pass go ,1,en,19
If I put in the first Harry Potter movie right now I'll finish the whole series by tomorrow. ,0,en,18
"""I saw Paper Towns on Friday, it was good I guess but there was so much changes compares to the book, it bothered me"" ",2,en,24
"""It wasn't pretty but Kris Bryant throws to Rizzo @ 1st to get Hunter Pence to end the 4th the score remains #Cubs 1, Giants 1"" ",1,en,26
Curtis Painter...we have a chance again! Can't believe Kerry Collins didn't throw us a pick-six tonight ,0,en,16
@user @user I have no one to drive me :( I am going to Amy\u2019s tomorrow to do Maths. ,2,en,19
@user dustin johnson is a thursday fri player when the weekend comes and he has to handle the pressure he folds up like a lawnchair ,1,en,25
#Nats Rendon bunts but Werth is erased at 2nd. Runner on 1st with 1 out.  Harper at bat... ,0,en,18
I got to piss like a Russian race horse in the Kentucky Derby with a glue trust stuck ahead of him and he in 4th place ,2,en,26
Still playing with the Spurs on 2k 41 wit Many Ginobili in the 3rd ,1,en,14
Todays #ullukapatha is Rahul Gandhi . You may ask WHY ? Nothing . Just that he is a filler on days we have no Ullukapathas . Happy Diwali ,0,en,28
Who cares what an asshole like snoop dog who barely speaking englisg said about Tom Brady #bradywins will take care business thursday ,2,en,22
"@user @user Curtis it's a Saturday, there is no school.."" ",1,en,10
@user   5. I initially grew interest in Dark Souls because I found out Golden Sun shared the same composer. :V ,0,en,20
Justin on the 17th place? Where are the believers at? #MTVSTARS Lady Gaga ,2,en,13
Selling a ticket for Twilight Sad at the Barrowlands this Saturday (Face value) ,1,en,13
8 yrs since Harry Potter and the Deathly Hallows came out and Prince George's 2nd Birthday is today #HarryPotter #HappyBirthdayPrinceGeorge ,0,en,20
WTF! Liu Bei's 2nd wife died! Why the hell Cao Cao so brutal ! ,2,en,14
"@user this is absolutely ridiculous. Wasn't it just """"national ice cream day"""" on Sunday? Who makes up these days? This isn't official. This is"" ",1,en,24
Looking forward to preaching at Plant City\u2019s First Baptist Sunday @ 6:30pm. New City Church will be baptizing 2 into the Kingdom. Praise God ,0,en,24
"@user   Suge is right, that movie is exaggerated. It's almost like Ice Cube wrote the screenplay, just like he wrote Friday by himself."" ",2,en,23
 Here\u2019s what Dixie is saying about Stansbury. Be sure to check out Mark Watson\u2019s preview tomorrow ,1,en,16
me: * listens to drive-in saturday six times in a row with little to no regret *   i am so alive rn bless david bowie ,0,en,25
"""Only saviour is it was """"against all odds"""" Now it's Katy Perry ... Monday morning getting worse"" ",2,en,17
@user I'm taking my uncle to LAX tomorrow and can't decide if I want to go there or Dunkin Donuts after I trip him off lol. ,1,en,26
Excited for the Federer vs. Djokovic final in Cincinnati tomorrow afternoon. Should be some great tennis! ,0,en,16
Dean Ambrose Want the UGLY (#WyattFamily)one on Friday Night #SmackDown.BUT I confused which one the UGLY ONE..I mean the all are UGLY ! ,2,en,23
"@user You do realize that the 1st Amendment doesn't just apply to Christians, right?"" ",1,en,14
Thanks to Amazon Prime I have a new phone case coming tomorrow. I don't want to do what my momma did and drop it and smash the screen. ,0,en,28
"De Rossi believes Juventus may struggle to cope this season as he does not think they have adequately replaced Tevez, Pirlo or Vidal ",2,en,23
Joel campbell is leading this team to milan in may and there is nothing you can do about it ,1,en,19
Very interesting video clip about the Blood Moon Tetrad worth the time to watch: ,0,en,14
PSA: These photos from the Charlie Hebdo attacks back in January. This is NOT what Paris looks like right now. ,2,en,20
"""LAW Aug. 2 Update - Piper Tribute on The LAW tonight, G-1 results, UFC 190 rundown with Rousey win, insanity at WSOF ",1,en,22
"""Tum Kya Samajhty Ho Choro Gay To Mar Jayen Gay hum,  .H!NA  1 Bat Kahun Tum Se Jee to wo b rahy he jin ko chora ta tere liye.  Sweet prince."" ",0,en,31
"""My great grandpa was gonna march with Dr. King but he said \""""nah man\u002c why march when I can finger these white bitches instead?\"""""" ",2,en,24
Kanye West to do list: -become a legendary rapper/icon -run for president -take over the world -resurrect on the 3rd day ,1,en,21
I think Ice Cube may be the greatest rapper ever... ,0,en,10
The only bad thing about Barack Obama having a 2nd term as President is that its always a flop 2nd time round historically ,2,en,23
ah the tables are now turned &amp; it is *Jon Stewart* who will be the one getting destroyed in every news headline tomorrow thanks to John Cena ,1,en,27
if you LOVE to dance I hope to see you supporting this event. SATURDAY. all INFO on the flyer! ,0,en,19
"""Kendrick's """"u"""" and The Social Experiment's """"Sunday Candy"""" are two songs that make my allergies act up when I hear them."" ",2,en,21
KONY2012 filmmaker Jason Russell explains breakdown: I literally thought I was responsible for the future of humanity  ,1,en,17
"""September 22 1960, Born on this day, Joan Jett, The Runaways, (1982 No.1 single with the Blackhearts, 'I Love Rock 'n' Roll')."" ",0,en,22
@user Photo was from Jan-15 after Charlie Hebdo attack. You may want to delete that tweet.... ,2,en,16
"""Sought After: A Small, Desirable Flat in the Centre of Milan:    A tiny, 50-square-metre apartment on the 4th ... ",1,en,19
"@user lol. Yeah I kinda think I do...I heard you were in Milan, Italy ne? How is it? October is perfect!"" ",0,en,21
swear twilight was badass vampire/werewolf shit but this 4th one is just bella &amp; edward shaggin wtf happened did the budget run out or what ,2,en,25
The issues in Loving vs Virginia are similar to the issues argued in the Gay Marriage case relative to the 14th Amendment. ,1,en,22
Shawn will be at the VMAs tomorrow and I'll be at the red carpet so ill be updating myself ,0,en,19
Frank ocean must be going through some shit ,2,en,8
Special Labor Day COOL OUT goes down TOMORROW NIGHT @ the Gin Mill 10-2 ,1,en,14
"""Best of luck to @user tonight, who have a big league game against Everton at Borehamwood. 7pm k.o."" ",0,en,18
its Thursday and the warmness continues to be a pain like kanye west ,2,en,13
Seattle lost last night which brought Tuesday to a close at 2-4 at -$50. The Rockies ML was make or break even and Kris Bryant answered. ,1,en,26
@user Sat my daughter down and we watched 12 Monkeys. Changed her mind about what a really good movie is (NOT Twilight) ,0,en,22
Correction @user Marching Band is cancelled tomorrow\u002c why in the world wld we think they had common sense to cancel school so early duh! ,2,en,24
.@IAA_Bahrain Look at all the media coverage of #Bahrain regime's arrest of Nabeel Rajab 1 Oct 2014   ,1,en,17
Just finished watching the 1st season of Breaking Pointe (new tv doc about Ballet West) and was pleasantly surprised. What did you think? ,0,en,23
Miley was a child actor.I'm sure most of the net worth is from the Hannah Montana days.C'mon now. Don't play Nicki.  ,2,en,21
"""Today in Beatles History (April 18, 1963):  Paul McCartney meets his future girlfriend Jane Asher for the first time."" ",1,en,19
"Just set up the Galaxy Note 5. Let's see how it does tomorrow. (Battery Life, Speed, Camera) ",0,en,17
My phone may as well be a Nokia it none of my apps are working ,2,en,15
#Forbes The NYSE\u002c NASDAQ and the other US stock markets all made a wise decision to take rain days on Monday and... ,1,en,22
